objid,filepath,caption
587727866718257419,data/labels/thumbs/21777.jpg,interacting/merging spiral galaxy with a prominent bulge
587729227690475600,data/labels/thumbs/32520.jpg,"galaxy in a merger, with a conspicuous round bulge"
588013382736609480,data/labels/thumbs/203967.jpg,interacting/merging galaxy with a modest bulge
587737810643845428,data/labels/thumbs/106197.jpg,"spiral galaxy with loosely wound spiral arms, in a merger"
587739720310653245,data/labels/thumbs/138228.jpg,interacting/merging spiral galaxy with a prominent bulge
588010357997240467,data/labels/thumbs/195020.jpg,rounded/cigar-shaped spiral galaxy in a merger
588017724410953843,data/labels/thumbs/221638.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587741531707474041,data/labels/thumbs/151443.jpg,spiral galaxy in a merger
587735661008781533,data/labels/thumbs/83424.jpg,interacting/merging spiral galaxy with a prominent bulge
587739382057533517,data/labels/thumbs/125052.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587729159517372530,data/labels/thumbs/31514.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with tightly wound arms
587741815710875728,data/labels/thumbs/159961.jpg,spiral galaxy in a merger
587728666654736443,data/labels/thumbs/24093.jpg,interacting/merging spiral galaxy with a prominent bulge
587734622705287387,data/labels/thumbs/73437.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587739608624791671,data/labels/thumbs/131828.jpg,barred interacting/merging galaxy with a modest bulge
587726032776396846,data/labels/thumbs/18525.jpg,"spiral galaxy with loosely wound spiral arms, with a single spiral arm, in a merger, with a conspicuous round bulge"
587733398652715415,data/labels/thumbs/66419.jpg,interacting/merging galaxy
588298661967495280,data/labels/thumbs/273287.jpg,rounded/cigar-shaped spiral galaxy in a merger
587725041704239228,data/labels/thumbs/5000.jpg,rounded/cigar-shaped interacting/merging spiral galaxy
587736897964933218,data/labels/thumbs/99463.jpg,"spiral galaxy in a merger, with a noticeable bulge"
588017947209629775,data/labels/thumbs/224041.jpg,barred interacting/merging galaxy with a prominent bulge
587736545235697874,data/labels/thumbs/92492.jpg,"galaxy in a merger, with a very large bulge"
588013383816118312,data/labels/thumbs/269216.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 2 spiral arms, with a prominent bulge"
587732771053699196,data/labels/thumbs/62024.jpg,galaxy in a merger
587739809950335135,data/labels/thumbs/139872.jpg,interacting/merging spiral galaxy with a modest bulge
587734841741869389,data/labels/thumbs/74376.jpg,"galaxy in a merger, with a noticeable bulge"
587739608639209570,data/labels/thumbs/132064.jpg,interacting/merging spiral galaxy
587729752210407707,data/labels/thumbs/37983.jpg,"spiral galaxy in a merger, with a very large bulge"
587735348025819361,data/labels/thumbs/80819.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587741601499840597,data/labels/thumbs/154603.jpg,galaxy in a merger
587729779053232331,data/labels/thumbs/250189.jpg,"interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms, with a small or non-existent bulge"
587745403080671258,data/labels/thumbs/267186.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
588017948292808803,data/labels/thumbs/224788.jpg,interacting/merging spiral galaxy
587734861608779887,data/labels/thumbs/74455.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587726033339351212,data/labels/thumbs/19688.jpg,interacting/merging spiral galaxy with a modest bulge
588016526634844322,data/labels/thumbs/205241.jpg,"spiral galaxy in a merger, with a noticeable round bulge"
587732134302580846,data/labels/thumbs/51164.jpg,interacting/merging spiral galaxy with a prominent boxy bulge
588017990703448421,data/labels/thumbs/230232.jpg,spiral galaxy in a merger
587728918451454207,data/labels/thumbs/26963.jpg,interacting/merging spiral galaxy with a modest bulge
587736541485924607,data/labels/thumbs/90872.jpg,"rounded/cigar-shaped galaxy in a merger, with a noticeable round bulge"
588010135729209404,data/labels/thumbs/194556.jpg,interacting/merging spiral galaxy with a prominent bulge
587742014356979863,data/labels/thumbs/164426.jpg,"spiral galaxy with tightly wound spiral arms, in a merger, with a ring structure, with a noticeable bulge"
587732772659789950,data/labels/thumbs/63387.jpg,interacting/merging spiral galaxy
587736808308146453,data/labels/thumbs/98328.jpg,"galaxy in a merger, with a conspicuous bulge"
588016840705638755,data/labels/thumbs/205617.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with a modest rounded bulge
587732701256679587,data/labels/thumbs/59227.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587725817490112700,data/labels/thumbs/12752.jpg,interacting/merging spiral galaxy
588017948273606840,data/labels/thumbs/224517.jpg,galaxy in a merger
587741566050238598,data/labels/thumbs/153671.jpg,"interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms"
587736542556455170,data/labels/thumbs/91510.jpg,"spiral galaxy in a merger, with a central bar, with a conspicuous round bulge"
587732772664049802,data/labels/thumbs/252970.jpg,interacting/merging spiral galaxy with a prominent bulge
587732135924007021,data/labels/thumbs/52004.jpg,"spiral galaxy with tightly wound spiral arms, in a merger, with a central bar"
587729408620364051,data/labels/thumbs/36193.jpg,interacting/merging galaxy
587728670411129371,data/labels/thumbs/24484.jpg,"galaxy in a merger, with a conspicuous rectangular/boxy bulge"
587736524300550192,data/labels/thumbs/90110.jpg,"interacting/merging spiral galaxy with moderately wound arms, with a ring, with a prominent rounded bulge"
588017949355409484,data/labels/thumbs/225252.jpg,spiral galaxy in a merger
587742578068816047,data/labels/thumbs/176829.jpg,interacting/merging galaxy
587737809577050238,data/labels/thumbs/105929.jpg,"spiral galaxy in a merger, with a noticeable bulge"
587736584430420257,data/labels/thumbs/93560.jpg,"rounded/cigar-shaped interacting/merging spiral galaxy with a ring, with a prominent rounded bulge"
587725552273064085,data/labels/thumbs/10074.jpg,galaxy in a merger
588017977293340712,data/labels/thumbs/225801.jpg,interacting/merging galaxy
587742549613281485,data/labels/thumbs/171579.jpg,"galaxy in a merger, with a conspicuous bulge"
588016878285685085,data/labels/thumbs/205935.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 1 spiral arm"
587729158430588989,data/labels/thumbs/30406.jpg,"galaxy in a merger, with a noticeable round bulge"
587739407331819788,data/labels/thumbs/127754.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587741532244869320,data/labels/thumbs/151886.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587725994110943375,data/labels/thumbs/14374.jpg,barred interacting/merging spiral galaxy with tightly wound arms
588011123040452719,data/labels/thumbs/200114.jpg,"rounded/cigar-shaped spiral galaxy with tightly wound spiral arms, with a pair of spiral arms, in a merger"
588017720638439548,data/labels/thumbs/220274.jpg,interacting/merging spiral galaxy with a prominent bulge
588017606295158860,data/labels/thumbs/213177.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587739610251395185,data/labels/thumbs/133129.jpg,barred interacting/merging spiral galaxy with a modest bulge
588017719570399403,data/labels/thumbs/219948.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587739828737016001,data/labels/thumbs/143669.jpg,interacting/merging spiral galaxy
587741391036678265,data/labels/thumbs/148492.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
588013382188531979,data/labels/thumbs/203330.jpg,interacting/merging spiral galaxy with a prominent bulge
587745243088355453,data/labels/thumbs/186269.jpg,"spiral galaxy in a merger, with a ring structure"
587736543622987833,data/labels/thumbs/92271.jpg,"interacting/merging spiral galaxy with tightly wound arms, with a modest bulge"
587739609698861151,data/labels/thumbs/132552.jpg,spiral galaxy in a merger
587739827139051617,data/labels/thumbs/142614.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 1 spiral arm, with a prominent bulge"
587733411522412751,data/labels/thumbs/253462.jpg,"spiral galaxy in a merger, with a central bar, with a conspicuous bulge"
588017627229585560,data/labels/thumbs/270375.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 2 spiral arms"
587736546848932070,data/labels/thumbs/93095.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a conspicuous round bulge"
588016528244670522,data/labels/thumbs/269281.jpg,interacting/merging spiral galaxy
588010877692412140,data/labels/thumbs/268297.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a noticeable round bulge"
587726033864228995,data/labels/thumbs/247923.jpg,interacting/merging spiral galaxy with a modest bulge
587742550155461243,data/labels/thumbs/171907.jpg,"rounded/cigar-shaped galaxy in a merger, with a noticeable round bulge"
587739720291057704,data/labels/thumbs/137781.jpg,interacting/merging spiral galaxy
587745539447390447,data/labels/thumbs/188380.jpg,"spiral galaxy in a merger, with a central bar, with a conspicuous bulge"
588017702936969372,data/labels/thumbs/216459.jpg,"interacting/merging spiral galaxy with a ring, with a prominent bulge"
587731886813282417,data/labels/thumbs/48264.jpg,"spiral galaxy with moderately wound spiral arms, in a merger, with a noticeable bulge"
587732156314747279,data/labels/thumbs/52962.jpg,interacting/merging spiral galaxy with a ring
587734622708433056,data/labels/thumbs/254150.jpg,"spiral galaxy in a merger, with a ring structure"
587735344260251771,data/labels/thumbs/79678.jpg,interacting/merging spiral galaxy
587737825670660239,data/labels/thumbs/106480.jpg,galaxy in a merger
587738065656152140,data/labels/thumbs/107445.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with a prominent rounded bulge
587725041705812179,data/labels/thumbs/5015.jpg,spiral galaxy in a merger
587729782810280511,data/labels/thumbs/40239.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with a modest rounded bulge
588017702414713129,data/labels/thumbs/216133.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587741532774793359,data/labels/thumbs/152277.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 1 spiral arm, with a prominent rounded bulge"
588848900977983494,data/labels/thumbs/244758.jpg,galaxy in a merger
587741489824071734,data/labels/thumbs/149983.jpg,"rounded/cigar-shaped interacting/merging spiral galaxy with loosely wound arms, with a prominent rounded bulge"
587742773484585045,data/labels/thumbs/181050.jpg,galaxy in a merger
587731187278348415,data/labels/thumbs/280268.jpg,interacting/merging spiral galaxy
587733080548573339,data/labels/thumbs/64299.jpg,"galaxy in a merger, with a conspicuous bulge"
588017992301740253,data/labels/thumbs/231362.jpg,interacting/merging galaxy with a prominent bulge
587727865643401322,data/labels/thumbs/21530.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587726102025732245,data/labels/thumbs/21198.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587729386076766307,data/labels/thumbs/34080.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a conspicuous round bulge"
587734894364524648,data/labels/thumbs/76155.jpg,interacting/merging spiral galaxy
587742061618528393,data/labels/thumbs/167966.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587725818037862416,data/labels/thumbs/247082.jpg,interacting/merging spiral galaxy with loosely wound arms
587729160050311229,data/labels/thumbs/31876.jpg,spiral galaxy in a merger
587725491600163049,data/labels/thumbs/8057.jpg,interacting/merging galaxy
587739721898328168,data/labels/thumbs/139219.jpg,"spiral galaxy with loosely wound spiral arms, with a single spiral arm, in a merger, with a ring structure"
588017990685556897,data/labels/thumbs/229892.jpg,interacting/merging galaxy with a prominent bulge
587737809034412201,data/labels/thumbs/105659.jpg,galaxy in a merger
587738196111458626,data/labels/thumbs/109143.jpg,"rounded/cigar-shaped barred interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms"
587742550145040402,data/labels/thumbs/171766.jpg,spiral galaxy in a merger
588015507676921892,data/labels/thumbs/288865.jpg,interacting/merging galaxy
587739131892072687,data/labels/thumbs/119824.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a noticeable bulge"
587742061086703702,data/labels/thumbs/167278.jpg,interacting/merging spiral galaxy
587735349109391586,data/labels/thumbs/81931.jpg,"spiral galaxy in a merger, with a central bar, with a conspicuous bulge"
587742610269470993,data/labels/thumbs/177657.jpg,rounded/cigar-shaped barred interacting/merging spiral galaxy with a prominent rounded bulge
587742568400486465,data/labels/thumbs/173761.jpg,"spiral galaxy with moderately wound spiral arms, in a merger, with a central bar"
587729409150550045,data/labels/thumbs/36344.jpg,"interacting/merging spiral galaxy with 2 spiral arms, with a modest bulge"
587742594696151179,data/labels/thumbs/177378.jpg,spiral galaxy in a merger
587739809951514877,data/labels/thumbs/139896.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587742627986931919,data/labels/thumbs/179313.jpg,"spiral galaxy in a merger, with a noticeable bulge"
587729388214026363,data/labels/thumbs/35297.jpg,interacting/merging spiral galaxy with a prominent bulge
587725816959664268,data/labels/thumbs/12509.jpg,"rounded/cigar-shaped spiral galaxy with tightly wound spiral arms, with a pair of spiral arms, in a merger"
587725551195259099,data/labels/thumbs/9230.jpg,rounded/cigar-shaped interacting/merging spiral galaxy
587741533317496937,data/labels/thumbs/152873.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587739382065660144,data/labels/thumbs/125209.jpg,interacting/merging spiral galaxy
587738617559318627,data/labels/thumbs/114369.jpg,"spiral galaxy in a merger, with a noticeable bulge"
587742903937269767,data/labels/thumbs/185000.jpg,"rounded/cigar-shaped interacting/merging spiral galaxy with tightly wound arms, with 2 spiral arms, with a modest rounded bulge"
587739408407462017,data/labels/thumbs/129065.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587739115771461656,data/labels/thumbs/118910.jpg,rounded/cigar-shaped interacting/merging galaxy with a modest rounded bulge
587732772669554884,data/labels/thumbs/63576.jpg,"galaxy in a merger, with a noticeable bulge"
587739407324151980,data/labels/thumbs/127616.jpg,"interacting/merging spiral galaxy with moderately wound arms, with a prominent bulge"
587726015089803333,data/labels/thumbs/15624.jpg,"spiral galaxy with moderately wound spiral arms, with a pair of spiral arms, in a merger, with a conspicuous round bulge"
587741602574499944,data/labels/thumbs/155323.jpg,interacting/merging spiral galaxy
588298662508560579,data/labels/thumbs/240915.jpg,"rounded/cigar-shaped galaxy in a merger, with a conspicuous round bulge"
587725470673141910,data/labels/thumbs/7297.jpg,interacting/merging spiral galaxy
587725775603499502,data/labels/thumbs/11878.jpg,rounded/cigar-shaped spiral galaxy in a merger
587739406228783237,data/labels/thumbs/125865.jpg,interacting/merging galaxy
587736619857150102,data/labels/thumbs/95699.jpg,"galaxy in a merger, with a conspicuous bulge"
587739407324479578,data/labels/thumbs/260230.jpg,interacting/merging spiral galaxy with loosely wound arms
587731511544316025,data/labels/thumbs/282189.jpg,spiral galaxy in a merger
588017719566729310,data/labels/thumbs/219896.jpg,interacting/merging spiral galaxy with a prominent bulge
587729653428322808,data/labels/thumbs/37115.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587739648358875223,data/labels/thumbs/134336.jpg,interacting/merging spiral galaxy with a prominent bulge
587739810502148414,data/labels/thumbs/140790.jpg,"spiral galaxy in a merger, with a central bar, with a conspicuous round bulge"
588017567099912337,data/labels/thumbs/210102.jpg,interacting/merging spiral galaxy
587739651032940726,data/labels/thumbs/134521.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587736523762761925,data/labels/thumbs/89930.jpg,interacting/merging galaxy
587735743160057979,data/labels/thumbs/87932.jpg,spiral galaxy in a merger
587739706333790401,data/labels/thumbs/135004.jpg,interacting/merging spiral galaxy
587730022519668950,data/labels/thumbs/41608.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a noticeable round bulge"
587739158722969625,data/labels/thumbs/121345.jpg,"barred interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms"
587739811563241731,data/labels/thumbs/141472.jpg,spiral galaxy in a merger
587741490911772818,data/labels/thumbs/151043.jpg,interacting/merging spiral galaxy with a dominant rounded bulge
587739647810076773,data/labels/thumbs/261054.jpg,"rounded/cigar-shaped spiral galaxy with loosely wound spiral arms, with a single spiral arm, in a merger"
587725980691136632,data/labels/thumbs/13948.jpg,interacting/merging galaxy with a dominant bulge
587735694842855515,data/labels/thumbs/86103.jpg,spiral galaxy in a merger
588017949894180971,data/labels/thumbs/225534.jpg,interacting/merging spiral galaxy
587739406256505031,data/labels/thumbs/126242.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587735429084807236,data/labels/thumbs/82487.jpg,rounded/cigar-shaped interacting/merging galaxy with a prominent rounded bulge
587739721908420748,data/labels/thumbs/139398.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587733423332524231,data/labels/thumbs/68054.jpg,interacting/merging spiral galaxy
587729386616193064,data/labels/thumbs/34442.jpg,galaxy in a merger
588017702949683315,data/labels/thumbs/216716.jpg,interacting/merging galaxy
588007004701130963,data/labels/thumbs/267628.jpg,spiral galaxy in a merger
